sentence_id,entity,tier,template_id,template_type,sentence,positions,n_tokens,layer,resid_post_mean,resid_post_std,resid_post_norm,mlp_out_mean,mlp_out_std,mlp_out_norm,attn_to_entity_mean,attn_from_entity_mean
T01_salmon,salmon,T3,T01,pain_suffering,The salmon was in pain.,[1],6,7,1.8005570368018198e-08,1.0638883113861084,29.46413803100586,1.5522042540183634e-09,0.3587943911552429,9.936725616455078,0.03660181164741516,0.1666666865348816
T01_salmon,salmon,T3,T01,pain_suffering,The salmon was in pain.,[1],6,8,8.692343733684993e-09,1.1186121702194214,30.97970199584961,-2.3283064365386963e-09,0.28039854764938354,7.7655720710754395,0.06302482634782791,0.1666666716337204
T01_salmon,salmon,T3,T01,pain_suffering,The salmon was in pain.,[1],6,9,7.450580596923828e-09,1.0191354751586914,28.224716186523438,-6.674478303381193e-09,0.38938790559768677,10.78400707244873,0.09474816173315048,0.1666666567325592
T01_salmon,salmon,T3,T01,pain_suffering,The salmon was in pain.,[1],6,10,1.3659398057086491e-08,1.0279579162597656,28.469051361083984,6.829699028543246e-09,0.5567511320114136,15.419092178344727,0.025256596505641937,0.1666666716337204
T01_salmon,salmon,T3,T01,pain_suffering,The salmon was in pain.,[1],6,11,1.4901161193847656e-08,2.797039747238159,77.4633560180664,0.0,2.218459367752075,61.4397087097168,0.036328982561826706,0.1666666716337204
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,0,-7.761021270091817e-10,0.38811370730400085,10.74871826171875,0.0,0.25338512659072876,7.017441272735596,0.10260564833879471,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,1,2.017865652348405e-09,0.4846787750720978,13.423065185546875,5.432714833553121e-10,0.14494043588638306,4.0140910148620605,0.0706086978316307,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,2,6.208817349140361e-10,0.5023360252380371,13.912078857421875,-1.3193736103644937e-09,0.16595900058746338,4.596195220947266,0.09373573213815689,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,3,-2.017865652348405e-09,0.5103136301040649,14.133015632629395,-3.1044085080367267e-09,0.17327949404716492,4.798934459686279,0.0786634311079979,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,4,3.414849514271623e-09,0.5442252159118652,15.072187423706055,2.3283064365386963e-10,0.1907683163881302,5.283283710479736,0.02867056056857109,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,5,-6.984919309616089e-10,0.6470603942871094,17.920185089111328,-6.208817349140361e-10,0.22441184520721436,6.215033531188965,0.030901113525032997,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,6,-2.7939677238464355e-09,0.7248793840408325,20.075363159179688,-3.259629011154175e-09,0.18187974393367767,5.037116527557373,0.023252125829458237,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,7,-7.761021686425451e-11,0.962481677532196,26.655704498291016,-1.5522043372850902e-10,0.3245249092578888,8.987641334533691,0.0239219032227993,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,8,-8.459513090031123e-09,0.9646022915840149,26.714431762695312,-4.656612873077393e-10,0.22744886577129364,6.299142837524414,0.03249155357480049,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,9,-5.587935447692871e-09,0.9036585092544556,25.026611328125,-2.3283064365386963e-09,0.3114034831523895,8.624245643615723,0.04056595265865326,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,10,-5.898376453927767e-09,0.855191171169281,23.68431854248047,-6.208817349140361e-10,0.506864070892334,14.037480354309082,0.00994084496051073,0.1428571492433548
T01_octopus,octopus,T4,T01,pain_suffering,The octopus was in pain.,"[1, 2]",7,11,-2.4835269396561444e-09,2.7590761184692383,76.4119644165039,-4.967053879312289e-09,2.1709275245666504,60.12333297729492,0.023136785253882408,0.1428571492433548
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,0,4.3461718668424965e-09,0.4724368453025818,13.084028244018555,2.561137080192566e-09,0.36134397983551025,10.007336616516113,0.11373135447502136,0.1666666865348816
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,1,4.190951585769653e-09,0.5881679654121399,16.289175033569336,-6.208817349140361e-10,0.21742936968803406,6.0216546058654785,0.11685390025377274,0.1666666716337204
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,2,1.2417634698280722e-09,0.5779397487640381,16.005903244018555,3.414849514271623e-09,0.2340194433927536,6.481113433837891,0.20334026217460632,0.1666666865348816
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,3,-1.2417634698280722e-09,0.5790179967880249,16.0357666015625,-2.3283064365386963e-09,0.20603395998477936,5.706061840057373,0.14149509370326996,0.1666666716337204
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,4,-1.862645149230957e-09,0.5811291337013245,16.094234466552734,-1.862645149230957e-09,0.20421375334262848,5.655652046203613,0.047193218022584915,0.1666666716337204
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,5,-2.3283064365386963e-09,0.6829739212989807,18.9148006439209,1.5522043372850902e-10,0.2715505361557007,7.520527362823486,0.05044884979724884,0.1666666567325592
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,6,-1.5522042540183634e-09,0.7821856737136841,21.662446975708008,6.984919309616089e-10,0.23627766966819763,6.543654441833496,0.04948011040687561,0.1666666716337204
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,7,-3.1044086745701804e-10,1.0819637775421143,29.96473503112793,-1.862645149230957e-09,0.4200425446033478,11.632979393005371,0.03414294868707657,0.1666666716337204
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,8,-1.1175870895385742e-08,1.1071066856384277,30.661060333251953,-5.122274160385132e-09,0.26442939043045044,7.323309898376465,0.06248835101723671,0.1666666865348816
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,9,-1.30385160446167e-08,1.015242338180542,28.116897583007812,-3.725290298461914e-09,0.3878282308578491,10.74081039428711,0.0844903439283371,0.1666666865348816
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,10,-9.158005020992732e-09,1.01653254032135,28.15262794494629,4.3461718668424965e-09,0.5226230621337891,14.473922729492188,0.04279343783855438,0.1666666716337204
T01_bee,bee,T4,T01,pain_suffering,The bee was in pain.,[1],6,11,-2.7318796114172983e-08,2.808561086654663,77.7824478149414,-2.4835269396561444e-09,2.1842336654663086,60.49183654785156,0.042051613330841064,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,0,4.6566128730773926e-09,0.4667080044746399,12.925368309020996,3.414849514271623e-09,0.35727959871292114,9.894775390625,0.10744290053844452,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,1,9.313225746154785e-09,0.5823795795440674,16.12886619567871,2.6387472207289875e-09,0.1965838074684143,5.444342613220215,0.0797019898891449,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,2,3.958120942115784e-09,0.5928166508674622,16.417917251586914,0.0,0.22887223958969116,6.338562488555908,0.09737522900104523,0.1666666567325592
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,3,5.743155728765714e-09,0.6024690270423889,16.685237884521484,2.017865652348405e-09,0.23478631675243378,6.502351760864258,0.10409234464168549,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,4,7.916241884231567e-09,0.5937934517860413,16.444969177246094,1.7074247571358114e-09,0.22059915959835052,6.109441757202148,0.029518097639083862,0.1666666567325592
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,5,4.6566128730773926e-09,0.6380749940872192,17.671337127685547,-3.414849514271623e-09,0.24900364875793457,6.896097660064697,0.04292817786335945,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,6,8.381903171539307e-09,0.6909873485565186,19.136734008789062,9.313225746154785e-10,0.21737705171108246,6.020206451416016,0.031882837414741516,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,7,7.140139590688932e-09,0.9454829692840576,26.1849308013916,-2.1730859334212482e-09,0.3931499719619751,10.888195991516113,0.019160673022270203,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,8,1.2417634698280722e-09,0.8416603207588196,23.30958366394043,-7.140139590688932e-09,0.30147767066955566,8.349352836608887,0.01779608242213726,0.1666666865348816
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,9,-1.055498888291595e-08,0.91544508934021,25.353036880493164,-2.9491882269638836e-09,0.3385939300060272,9.377279281616211,0.0036627715453505516,0.1666666865348816
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,10,-4.3461718668424965e-09,0.8044261932373047,22.27839469909668,9.934107758624577e-09,0.46248021721839905,12.808281898498535,0.003036267589777708,0.1666666716337204
T01_ant,ant,T5,T01,pain_suffering,The ant was in pain.,[1],6,11,-1.9868215517249155e-08,2.1798155307769775,60.36948013305664,4.967053879312289e-09,1.5926308631896973,44.107540130615234,1.223308572662063e-06,0.1666666716337204
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,0,2.1730859334212482e-09,0.3020811080932617,8.366065979003906,0.0,0.1957232654094696,5.4205098152160645,0.0940660610795021,0.125
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,1,7.761021159069514e-09,0.41295185685157776,11.436604499816895,9.313225746154785e-10,0.12513817846775055,3.465672492980957,0.04800974205136299,0.1249999925494194
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,2,8.692343733684993e-09,0.43497323989868164,12.04648208618164,1.4745941134819418e-09,0.13809584081172943,3.8245317935943604,0.07300499081611633,0.125
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,3,9.313225746154785e-09,0.4279942810535431,11.853200912475586,5.432714833553121e-10,0.16161344945430756,4.475846290588379,0.07054425030946732,0.125
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,4,1.3348956606762385e-08,0.4527176022529602,12.537906646728516,2.561137080192566e-09,0.18287505209445953,5.064681529998779,0.02279829792678356,0.125
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,5,1.1796752907855534e-08,0.5713764429092407,15.824136734008789,1.5522042540183634e-09,0.21763576567173004,6.027370929718018,0.032622698694467545,0.1249999925494194
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,6,1.055498888291595e-08,0.6606306433677673,18.296010971069336,-6.208817349140361e-10,0.18189489841461182,5.03753662109375,0.022820375859737396,0.125
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,7,6.2088170160734535e-09,0.8859928846359253,24.53736114501953,3.1044086745701804e-10,0.3023340404033661,8.373069763183594,0.024770906195044518,0.125
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,8,9.313225746154785e-09,0.8820216059684753,24.42738151550293,-2.9491882269638836e-09,0.21271078288555145,5.890974998474121,0.02405376173555851,0.1249999925494194
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,9,1.2417634032146907e-08,0.8386132121086121,23.22519874572754,-9.313225746154785e-10,0.33551082015037537,9.29189395904541,0.023857131600379944,0.125
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,10,6.829699028543246e-09,0.8313505053520203,23.024057388305664,1.2417634698280722e-09,0.47418519854545593,13.132447242736816,0.015487458556890488,0.1249999925494194
T01_mantis_shrimp,mantis shrimp,T4,T01,pain_suffering,The mantis shrimp was in pain.,"[1, 2, 3]",8,11,-7.450580596923828e-09,2.878493309020996,79.71919250488281,-9.934107758624577e-09,2.2160444259643555,61.372825622558594,0.0331789031624794,0.1250000149011612
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,0,1.2417634698280722e-09,0.3717166483402252,10.294605255126953,6.208817349140361e-10,0.23503205180168152,6.509157180786133,0.09796251356601715,0.1428571492433548
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,1,6.2088170160734535e-09,0.48230352997779846,13.357281684875488,1.4745941134819418e-09,0.17834241688251495,4.939151287078857,0.08257876336574554,0.1428571492433548
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,2,6.51925802230835e-09,0.4988136291503906,13.814526557922363,2.1730859334212482e-09,0.16685496270656586,4.621008396148682,0.10713395476341248,0.1428571492433548
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,3,4.6566128730773926e-09,0.4980296194553375,13.792813301086426,0.0,0.175755575299263,4.867509365081787,0.08890911191701889,0.1428571343421936
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,4,9.623666308300471e-09,0.5291487574577332,14.65464973449707,2.7939677238464355e-09,0.1651543378829956,4.573910713195801,0.027726834639906883,0.1428571492433548
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,5,6.2088170160734535e-09,0.6474611759185791,17.931283950805664,-1.2417634698280722e-09,0.23259566724300385,6.4416823387146,0.034991294145584106,0.1428571492433548
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,6,2.4835269396561444e-09,0.7450364828109741,20.63361167907715,-2.7939677238464355e-09,0.19531138241291046,5.409102916717529,0.03271377831697464,0.1428571492433548
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,7,8.381903171539307e-09,0.9858488440513611,27.3028564453125,1.5522042540183634e-09,0.33376890420913696,9.243651390075684,0.02857588790357113,0.1428571492433548
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,8,7.450580596923828e-09,1.019418716430664,28.232563018798828,1.5522043372850902e-10,0.23682524263858795,6.55881929397583,0.04393763095140457,0.1428571343421936
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,9,-4.03573130469681e-09,0.9669292569160461,26.77887725830078,-7.450580596923828e-09,0.436890572309494,12.099581718444824,0.04111593961715698,0.1428571343421936
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,10,4.6566128730773926e-09,1.048690915107727,29.04324722290039,9.313225746154785e-09,0.5736405253410339,15.886838912963867,0.00738771166652441,0.1428571343421936
T01_earthworm,earthworm,T5,T01,pain_suffering,The earthworm was in pain.,"[1, 2]",7,11,-4.967053879312289e-09,3.981157064437866,110.25720977783203,-1.9868215517249155e-08,3.2651679515838623,90.42806243896484,0.041391950100660324,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,0,1.3969838619232178e-09,0.3926500380039215,10.874351501464844,-2.6387472207289875e-09,0.2608772814273834,7.224935054779053,0.12482050806283951,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,1,1.862645149230957e-09,0.50408935546875,13.9606351852417,-1.5522043372850902e-10,0.18182958662509918,5.0357279777526855,0.0693809762597084,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,2,2.9103830456733704e-09,0.5218349695205688,14.452096939086914,-6.208817349140361e-10,0.1811598688364029,5.017180442810059,0.10654152184724808,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,3,4.3461718668424965e-09,0.534275472164154,14.796634674072266,4.3461718668424965e-09,0.17228740453720093,4.771458625793457,0.08610545098781586,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,4,9.623666308300471e-09,0.5433039665222168,15.046676635742188,2.017865652348405e-09,0.18456846475601196,5.111579418182373,0.029256198555231094,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,5,1.4513109825031734e-08,0.6601423025131226,18.282485961914062,-2.9491882269638836e-09,0.22808486223220825,6.3167572021484375,0.036007460206747055,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,6,7.993851802723384e-09,0.7471199035644531,20.69131088256836,-2.13428097417534e-09,0.19588913023471832,5.425103664398193,0.03604280576109886,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,7,1.1796752907855534e-08,0.9995887875556946,27.683374404907227,5.587935447692871e-09,0.34048140048980713,9.429553031921387,0.027266737073659897,0.1428571343421936
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,8,1.5987703605446768e-08,1.0293610095977783,28.50790786743164,-1.0865429667106241e-09,0.2502063512802124,6.92940616607666,0.04112941399216652,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,9,5.587935447692871e-09,0.955230712890625,26.454891204833984,-4.967053879312289e-09,0.4169017970561981,11.54599666595459,0.05256946384906769,0.1428571492433548
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,10,1.4435499906539917e-08,1.0435775518417358,28.901636123657227,4.3461718668424965e-09,0.5741432905197144,15.900763511657715,0.026659034192562103,0.1428571343421936
T01_oak_tree,oak tree,T6,T01,pain_suffering,The oak tree was in pain.,"[1, 2]",7,11,9.934107758624577e-09,3.67256498336792,101.7108154296875,-1.7384687467369986e-08,2.9465160369873047,81.60307312011719,0.04474271461367607,0.1428571492433548
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,0,0.0,0.40410226583480835,11.191516876220703,1.3969838619232178e-09,0.32128286361694336,8.897852897644043,0.11746180057525635,0.1666666716337204
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,1,-6.05359673500061e-09,0.5245693922042847,14.527824401855469,-4.3461718668424965e-09,0.22026729583740234,6.100251197814941,0.07034673541784286,0.1666666716337204
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,2,-4.967053879312289e-09,0.554598331451416,15.35947036743164,2.017865652348405e-09,0.22627533972263336,6.266642093658447,0.09308823943138123,0.1666666716337204
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,3,-6.829699028543246e-09,0.5848891735076904,16.198368072509766,3.570069795344466e-09,0.20740604400634766,5.744061470031738,0.08568673580884933,0.1666666716337204
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,4,-1.2417634698280722e-09,0.5787763595581055,16.029075622558594,1.3969838619232178e-09,0.20258158445358276,5.610449314117432,0.030488895252346992,0.1666666865348816
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,5,3.725290298461914e-09,0.6663619875907898,18.454740524291992,2.017865652348405e-09,0.2578485310077667,7.141054630279541,0.04022775590419769,0.1666666716337204
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,6,-4.3461718668424965e-09,0.7727017402648926,21.399791717529297,-4.3461718668424965e-09,0.2438991367816925,6.754729270935059,0.02722458727657795,0.1666666716337204
T01_rock,rock,T6,T01,pain_suffering,The rock was in pain.,[1],6,7,-2.4835269396561444e-09,1.037580132484436,28.735536575317383,-3.1044086745701804e-10,0.40919211506843567,11.332479476928711,0.028767837211489677,0.1666666716337204
